Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,191.02000427246094,195.6699981689453,190.4199981689453,193.88999938964844,190.42315673828125,1185600
2022-08-02,192.97000122070312,193.85000610351562,188.36000061035156,188.39999389648438,185.0313262939453,1216300
2022-08-03,188.7899932861328,192.3000030517578,188.7899932861328,190.9199981689453,187.5062713623047,1015600
2022-08-04,191.07000732421875,191.6699981689453,187.39999389648438,187.83999633789062,184.48133850097656,1022200
2022-08-05,185.97000122070312,189.6699981689453,185.52999877929688,189.36000061035156,185.97418212890625,900000
2022-08-08,190.9199981689453,194.72000122070312,190.3000030517578,191.92999267578125,188.49819946289062,1101000
2022-08-09,192.72999572753906,192.72999572753906,188.63999938964844,190.6699981689453,187.2607421875,1013000
2022-08-10,193.02999877929688,196.1699981689453,191.86000061035156,192.3000030517578,188.8616180419922,1144300
2022-08-11,192.86000061035156,195.2899932861328,192.4600067138672,194.89999389648438,191.4150848388672,973600
2022-08-12,196.5399932861328,197.0,194.25999450683594,196.92999267578125,193.40878295898438,712200
2022-08-15,197.42999267578125,199.5,196.0399932861328,198.2100067138672,194.6659393310547,1162300
2022-08-16,198.57000732421875,206.7100067138672,198.57000732421875,204.72999572753906,201.0693359375,1214400
2022-08-17,203.97000122070312,205.52999877929688,202.3699951171875,204.88999938964844,201.22647094726562,970500
2022-08-18,205.0,206.83999633789062,204.05999755859375,205.2100067138672,201.540771484375,885300
2022-08-19,203.66000366210938,204.0,200.83999633789062,203.2899932861328,200.55421447753906,919000
2022-08-22,202.0500030517578,203.0,200.39999389648438,200.9499969482422,198.24569702148438,1033100
2022-08-23,201.13999938964844,202.24000549316406,198.89999389648438,200.02999877929688,197.33810424804688,953100
2022-08-24,200.0,201.5800018310547,198.50999450683594,198.97000122070312,196.2923583984375,749000
2022-08-25,198.83999633789062,200.44000244140625,197.42999267578125,200.3300018310547,197.63404846191406,792400
2022-08-26,200.63999938964844,201.1699981689453,191.05999755859375,191.05999755859375,188.4888153076172,836200
2022-08-29,189.3699951171875,193.27999877929688,187.52999877929688,190.1300048828125,187.57131958007812,910600
2022-08-30,190.86000061035156,191.97999572753906,186.57000732421875,188.08999633789062,185.55877685546875,740700
2022-08-31,188.14999389648438,188.88999938964844,185.13999938964844,185.14999389648438,182.65834045410156,1225100
2022-09-01,183.83999633789062,188.25999450683594,182.9499969482422,188.14999389648438,185.61795043945312,1060200
2022-09-02,190.64999389648438,191.2899932861328,186.14999389648438,187.60000610351562,185.0753631591797,770100
2022-09-06,188.30999755859375,191.08999633789062,185.32000732421875,188.0399932861328,185.5094451904297,1140200
2022-09-07,189.22999572753906,196.89999389648438,189.22999572753906,196.25999450683594,193.61880493164062,1257400
2022-09-08,194.6699981689453,200.00999450683594,193.69000244140625,199.7899932861328,197.101318359375,1104300
2022-09-09,199.5,202.0,199.0,200.9199981689453,198.2161102294922,1100100
2022-09-12,202.52000427246094,205.44000244140625,200.6699981689453,202.64999389648438,199.92282104492188,1384000
2022-09-13,200.02999877929688,200.19000244140625,193.22999572753906,193.61000061035156,191.00448608398438,1236300
2022-09-14,194.47999572753906,195.67999267578125,187.58999633789062,189.00999450683594,186.46640014648438,1430100
2022-09-15,189.00999450683594,190.8000030517578,186.0399932861328,187.9600067138672,185.43052673339844,1065900
2022-09-16,186.82000732421875,191.86000061035156,185.27999877929688,190.02000427246094,187.4628143310547,1589600
2022-09-19,188.86000061035156,193.22000122070312,188.5800018310547,192.97999572753906,190.38296508789062,1153800
2022-09-20,191.05999755859375,191.5800018310547,187.86000061035156,190.39999389648438,187.83767700195312,1303500
2022-09-21,192.50999450683594,194.27999877929688,189.86000061035156,189.9600067138672,187.4036102294922,1081600
2022-09-22,189.27999877929688,189.41000366210938,186.32000732421875,188.41000366210938,185.8744659423828,1464200
2022-09-23,186.75999450683594,188.25,183.05999755859375,185.58999633789062,183.0924072265625,1064300
2022-09-26,185.61000061035156,188.61000061035156,184.9199981689453,186.08999633789062,183.585693359375,958900
2022-09-27,188.2100067138672,190.83999633789062,186.5399932861328,188.57000732421875,186.03231811523438,1536200
2022-09-28,189.72000122070312,192.77000427246094,187.80999755859375,192.25999450683594,189.67266845703125,1328400
2022-09-29,191.49000549316406,192.02999877929688,186.44000244140625,187.49000549316406,184.96685791015625,1034800
2022-09-30,186.02999877929688,187.6199951171875,181.39999389648438,185.8800048828125,183.37852478027344,1217100
2022-10-03,187.0,195.9199981689453,186.35000610351562,194.1199951171875,191.50762939453125,1349400
2022-10-04,195.82000732421875,198.9499969482422,195.75999450683594,197.88999938964844,195.2268829345703,1344600
2022-10-05,196.2899932861328,203.39999389648438,195.7100067138672,201.58999633789062,198.87709045410156,1210000
2022-10-06,202.49000549316406,203.50999450683594,199.1999969482422,200.0800018310547,197.38743591308594,1076200
2022-10-07,198.49000549316406,198.8300018310547,193.85000610351562,194.6199951171875,192.0009002685547,978600
2022-10-10,195.0399932861328,196.69000244140625,191.9199981689453,195.6300048828125,192.99729919433594,709100
2022-10-11,195.6300048828125,202.5,195.6300048828125,200.75999450683594,198.05825805664062,1151500
2022-10-12,201.00999450683594,204.66000366210938,199.5,203.61000061035156,200.86990356445312,1658800
2022-10-13,199.9499969482422,204.60000610351562,194.9199981689453,202.89999389648438,200.16946411132812,1672900
2022-10-14,205.0,205.0,198.27999877929688,198.67999267578125,196.00624084472656,1072700
2022-10-17,201.91000366210938,203.5500030517578,199.75999450683594,201.7100067138672,198.99549865722656,1162300
2022-10-18,205.0,206.22999572753906,201.25999450683594,202.83999633789062,200.11026000976562,1481100
2022-10-19,203.4600067138672,204.27000427246094,195.1699981689453,196.32000732421875,193.6780242919922,1407400
2022-10-20,198.39999389648438,199.0,187.2899932861328,189.52999877929688,186.97940063476562,2507100
2022-10-21,188.02000427246094,199.4600067138672,187.5500030517578,197.3699951171875,194.71389770507812,1760900
2022-10-24,199.3800048828125,210.25999450683594,199.3800048828125,207.8300018310547,205.0331268310547,1992700
2022-10-25,207.88999938964844,214.64999389648438,207.58999633789062,214.2899932861328,211.4061737060547,1510200
2022-10-26,215.38999938964844,220.41000366210938,212.9199981689453,215.9600067138672,213.05372619628906,1116600
2022-10-27,217.17999267578125,218.13999938964844,213.5800018310547,215.5800018310547,212.67881774902344,1229700
2022-10-28,215.69000244140625,224.08999633789062,215.69000244140625,223.13999938964844,220.1370849609375,989600
2022-10-31,221.11000061035156,222.6699981689453,217.44000244140625,219.77000427246094,216.8124542236328,1559700
2022-11-01,221.19000244140625,222.9499969482422,217.91000366210938,220.52999877929688,217.56222534179688,1016300
2022-11-02,218.5800018310547,219.5800018310547,211.3800048828125,211.41000366210938,208.56495666503906,1090500
2022-11-03,210.1699981689453,213.99000549316406,209.0,211.30999755859375,208.46629333496094,1242000
2022-11-04,213.00999450683594,213.1999969482422,202.5399932861328,206.55999755859375,203.7801971435547,1869100
2022-11-07,205.77999877929688,210.4199981689453,200.94000244140625,208.99000549316406,206.1775360107422,1833200
2022-11-08,210.07000732421875,212.9600067138672,205.08999633789062,207.14999389648438,204.36227416992188,1238000
2022-11-09,205.86000061035156,208.10000610351562,202.83999633789062,203.39999389648438,200.6627197265625,1084200
2022-11-10,211.10000610351562,215.5500030517578,208.14999389648438,210.58999633789062,207.7559814453125,1253600
2022-11-11,213.1300048828125,214.4499969482422,207.49000549316406,209.0500030517578,206.23670959472656,1276300
2022-11-14,210.10000610351562,217.3000030517578,209.25999450683594,212.77999877929688,209.91650390625,1599600
2022-11-15,216.05999755859375,217.47999572753906,211.9199981689453,216.1999969482422,213.2904815673828,1179100
2022-11-16,212.85000610351562,220.5399932861328,209.55999755859375,219.10000610351562,216.15145874023438,2074400
2022-11-17,216.33999633789062,217.99000549316406,211.14999389648438,214.8800048828125,211.98825073242188,1017200
2022-11-18,217.60000610351562,220.41000366210938,215.60000610351562,219.86000061035156,217.83387756347656,1205700
2022-11-21,216.36000061035156,221.50999450683594,216.19000244140625,220.44000244140625,218.40853881835938,970300
2022-11-22,222.3699951171875,224.13999938964844,220.85000610351562,223.5399932861328,221.47996520996094,688900
2022-11-23,224.22999572753906,227.39999389648438,223.36000061035156,225.75999450683594,223.67950439453125,832400
2022-11-25,227.4199981689453,228.10000610351562,223.27000427246094,224.02000427246094,221.95553588867188,416300
2022-11-28,223.80999755859375,225.47000122070312,221.67999267578125,221.8800048828125,219.83526611328125,1003900
2022-11-29,221.3800048828125,221.7899932861328,218.39999389648438,219.00999450683594,216.99169921875,798800
2022-11-30,219.27000427246094,227.08999633789062,218.1999969482422,226.30999755859375,224.22442626953125,2008900
2022-12-01,228.25999450683594,229.80999755859375,223.1999969482422,224.6300048828125,222.5599365234375,1007900
2022-12-02,223.64999389648438,225.83999633789062,220.77000427246094,224.94000244140625,222.8670654296875,718900
2022-12-05,221.8699951171875,223.38999938964844,219.77000427246094,220.9499969482422,218.91383361816406,947500
2022-12-06,220.58999633789062,221.52999877929688,214.6300048828125,217.1300048828125,215.12904357910156,881700
2022-12-07,216.63999938964844,221.47000122070312,216.2899932861328,217.33999633789062,215.33709716796875,623600
2022-12-08,217.0500030517578,220.1699981689453,216.0399932861328,219.52000427246094,217.49700927734375,732300
2022-12-09,217.8300018310547,220.9199981689453,216.2100067138672,218.32000732421875,216.30807495117188,848400
2022-12-12,218.92999267578125,219.3300018310547,212.08999633789062,214.47000122070312,212.49354553222656,943600
2022-12-13,220.30999755859375,220.6999969482422,210.91000366210938,214.1999969482422,212.22604370117188,1091300
2022-12-14,215.89999389648438,216.91000366210938,211.14999389648438,215.32000732421875,213.33572387695312,1030800
2022-12-15,213.22999572753906,214.75,210.57000732421875,214.02000427246094,212.04769897460938,995600
2022-12-16,212.00999450683594,214.5800018310547,208.67999267578125,210.50999450683594,208.5700225830078,1613200
2022-12-19,211.5,213.08999633789062,210.10000610351562,211.4600067138672,209.51129150390625,924300
2022-12-20,211.08999633789062,211.3699951171875,207.57000732421875,210.1999969482422,208.2628936767578,925300
2022-12-21,212.88999938964844,215.36000061035156,210.58999633789062,214.25,212.27557373046875,764800
2022-12-22,212.0800018310547,213.14999389648438,208.8000030517578,213.0500030517578,211.08663940429688,1057900
2022-12-23,213.5,217.11000061035156,212.25999450683594,217.05999755859375,215.05967712402344,728600
2022-12-27,217.8300018310547,223.89999389648438,216.14999389648438,223.08999633789062,221.03411865234375,1057500
2022-12-28,224.0,225.3699951171875,219.49000549316406,219.89999389648438,217.8734893798828,789100
2022-12-29,220.99000549316406,227.74000549316406,220.8699951171875,226.97999572753906,224.8882598876953,797800
2022-12-30,224.8699951171875,226.1300048828125,223.02999877929688,224.97000122070312,222.89678955078125,719000
2023-01-03,225.38999938964844,226.08999633789062,221.19000244140625,223.17999267578125,221.12327575683594,1103500
2023-01-04,224.50999450683594,225.3300018310547,220.0500030517578,221.49000549316406,219.44886779785156,898900
2023-01-05,221.0,222.0,218.32000732421875,219.6300048828125,217.6060028076172,1128800
2023-01-06,220.72999572753906,224.74000549316406,220.1300048828125,221.63999938964844,219.59747314453125,924300
2023-01-09,220.72999572753906,222.57000732421875,216.67999267578125,217.47999572753906,215.47579956054688,1224300
2023-01-10,217.83999633789062,221.77000427246094,214.42999267578125,221.74000549316406,219.69656372070312,1118800
2023-01-11,222.72999572753906,224.75,220.82000732421875,221.60000610351562,219.55784606933594,1011000
2023-01-12,223.11000061035156,224.9199981689453,220.42999267578125,220.74000549316406,218.7057647705078,1053800
2023-01-13,219.05999755859375,224.35000610351562,218.69000244140625,221.08999633789062,219.0525360107422,1371800
2023-01-17,221.4499969482422,224.30999755859375,218.8800048828125,218.99000549316406,216.97190856933594,1201500
2023-01-18,218.88999938964844,220.27999877929688,214.5800018310547,214.72999572753906,212.7511444091797,1079400
2023-01-19,214.9499969482422,215.7899932861328,206.63999938964844,206.86000061035156,204.95367431640625,1187000
2023-01-20,207.32000732421875,213.25999450683594,206.22999572753906,212.07000732421875,210.1156768798828,1440400
2023-01-23,216.74000549316406,217.13999938964844,212.52999877929688,215.47999572753906,213.49424743652344,1320200
2023-01-24,215.0,216.75,211.8000030517578,214.86000061035156,212.87994384765625,1016400
2023-01-25,213.4600067138672,214.22000122070312,210.24000549316406,213.82000732421875,211.84954833984375,1439000
2023-01-26,230.9199981689453,235.36000061035156,217.47999572753906,226.72000122070312,224.6306610107422,2308400
2023-01-27,229.17999267578125,229.44000244140625,222.25,225.6699981689453,223.59033203125,1351100
2023-01-30,225.6300048828125,226.82000732421875,222.1699981689453,222.7899932861328,220.7368621826172,1297600
2023-01-31,223.64999389648438,228.0500030517578,223.64999389648438,227.99000549316406,225.8889617919922,1222800
2023-02-01,227.25,230.92999267578125,224.19000244140625,230.02999877929688,227.91015625,1173200
2023-02-02,232.11000061035156,233.35000610351562,228.6199951171875,230.89999389648438,228.77212524414062,1109300
2023-02-03,229.38999938964844,232.33999633789062,228.38999938964844,228.55999755859375,226.4536895751953,960400
2023-02-06,227.99000549316406,232.6999969482422,227.6999969482422,232.4199981689453,230.27813720703125,992300
2023-02-07,231.47000122070312,233.35000610351562,225.9600067138672,232.72999572753906,230.58526611328125,960600
2023-02-08,231.9199981689453,233.0500030517578,230.88999938964844,231.24000549316406,229.1090087890625,733300
2023-02-09,231.2100067138672,234.60000610351562,231.2100067138672,233.75999450683594,231.60577392578125,845700
2023-02-10,234.1300048828125,234.7100067138672,231.97000122070312,233.0,230.852783203125,949600
2023-02-13,234.0,237.8699951171875,232.77000427246094,237.1699981689453,234.98434448242188,1121500
2023-02-14,236.0,238.25999450683594,234.83999633789062,237.99000549316406,235.79681396484375,850800
2023-02-15,237.6300048828125,239.66000366210938,236.5,239.61000061035156,237.40187072753906,798900
2023-02-16,237.25,237.94000244140625,235.6999969482422,236.97999572753906,234.7960968017578,823500
2023-02-17,234.91000366210938,239.16000366210938,234.13999938964844,239.0,236.7974853515625,1149400
2023-02-21,236.52000427246094,237.2100067138672,233.4499969482422,234.0399932861328,231.88319396972656,1217700
2023-02-22,234.4600067138672,236.0,232.3300018310547,232.80999755859375,230.66453552246094,848000
2023-02-23,232.67999267578125,233.5,230.3800048828125,233.0,230.852783203125,1235900
2023-02-24,231.0500030517578,231.41000366210938,229.1999969482422,230.5399932861328,229.42965698242188,880000
2023-02-27,231.61000061035156,234.83999633789062,231.3000030517578,234.42999267578125,233.30091857910156,675700
2023-02-28,235.0399932861328,236.1300048828125,233.1300048828125,233.25999450683594,232.13656616210938,776200
2023-03-01,230.9499969482422,231.33999633789062,224.86000061035156,225.75999450683594,224.6726837158203,1322500
2023-03-02,225.0,229.00999450683594,223.6999969482422,228.49000549316406,227.38954162597656,701700
2023-03-03,229.14999389648438,230.27999877929688,227.94000244140625,230.16000366210938,229.05149841308594,616200
2023-03-06,230.16000366210938,231.92999267578125,228.13999938964844,228.69000244140625,227.5885772705078,692400
2023-03-07,230.36000061035156,231.02999877929688,227.60000610351562,228.52999877929688,227.42935180664062,885500
