Date,Open,High,Low,Close,Adj Close,Volume
2022-08-01,34.029998779296875,34.4900016784668,33.790000915527344,34.209999084472656,32.590911865234375,6070700
2022-08-02,34.11000061035156,34.60499954223633,34.11000061035156,34.20000076293945,32.58138656616211,5781800
2022-08-03,34.5,34.68000030517578,34.0099983215332,34.040000915527344,32.428958892822266,6486300
2022-08-04,34.04999923706055,34.439998626708984,33.92499923706055,34.02000045776367,32.409908294677734,6291300
2022-08-05,33.790000915527344,34.470001220703125,33.75,34.45000076293945,32.81955337524414,4765500
2022-08-08,34.720001220703125,34.939998626708984,34.52000045776367,34.56999969482422,32.93387222290039,4213300
2022-08-09,34.63999938964844,34.79999923706055,34.54499816894531,34.68000030517578,33.03866958618164,5519400
2022-08-10,35.0,35.04999923706055,34.650001525878906,34.810001373291016,33.16251754760742,8163100
2022-08-11,34.93000030517578,34.959999084472656,34.54499816894531,34.81999969482422,33.17204284667969,6738100
2022-08-12,34.959999084472656,35.40999984741211,34.90999984741211,35.38999938964844,33.715065002441406,7737600
2022-08-15,35.31999969482422,35.689998626708984,35.27000045776367,35.529998779296875,33.84843826293945,4925800
2022-08-16,35.41999816894531,35.595001220703125,35.18000030517578,35.27000045776367,33.600746154785156,5004300
2022-08-17,35.0,35.21500015258789,34.762001037597656,35.0099983215332,33.353050231933594,4580100
2022-08-18,35.040000915527344,35.150001525878906,34.939998626708984,35.08000183105469,33.41973876953125,3631300
2022-08-19,34.83000183105469,35.0,34.56999969482422,34.619998931884766,32.98150634765625,7939800
2022-08-22,34.279998779296875,34.43000030517578,33.86000061035156,33.93000030517578,32.324161529541016,5892300
2022-08-23,34.0099983215332,34.04999923706055,33.66999816894531,33.689998626708984,32.09552001953125,6001100
2022-08-24,33.77000045776367,34.2599983215332,33.65999984741211,33.9900016784668,32.38132858276367,8594600
2022-08-25,34.2599983215332,34.43000030517578,34.084999084472656,34.36000061035156,32.73381423950195,6600400
2022-08-26,34.36000061035156,34.36000061035156,33.630001068115234,33.63999938964844,32.047889709472656,5115100
2022-08-29,33.470001220703125,34.064998626708984,33.34000015258789,33.529998779296875,31.94309425354004,7851900
2022-08-30,33.56999969482422,33.709999084472656,32.970001220703125,33.09000015258789,31.5239200592041,4707900
2022-08-31,33.290000915527344,33.38999938964844,32.82500076293945,32.9900016784668,31.42865562438965,5664400
2022-09-01,32.79999923706055,33.150001525878906,32.5,33.11000061035156,31.5429744720459,5531800
2022-09-02,33.43000030517578,33.47999954223633,32.57500076293945,32.66999816894531,31.123794555664062,4385700
2022-09-06,32.86000061035156,33.279998779296875,32.72999954223633,33.16999816894531,31.60013198852539,4416800
2022-09-07,33.16999816894531,33.619998931884766,33.099998474121094,33.5,31.91451644897461,3871600
2022-09-08,33.31999969482422,33.59000015258789,33.099998474121094,33.41999816894531,31.838298797607422,4344700
2022-09-09,33.59000015258789,33.84000015258789,33.42499923706055,33.720001220703125,32.12409973144531,3650800
2022-09-12,33.84000015258789,34.15999984741211,33.77000045776367,34.040000915527344,32.428958892822266,4123700
2022-09-13,33.41999816894531,33.77000045776367,33.0,33.13999938964844,31.57155418395996,6236900
2022-09-14,32.91999816894531,33.26499938964844,32.784000396728516,33.220001220703125,31.64776611328125,4097800
2022-09-15,33.27000045776367,33.494998931884766,32.97999954223633,33.11000061035156,31.5429744720459,3822500
2022-09-16,33.09000015258789,33.470001220703125,32.61000061035156,33.41999816894531,31.838298797607422,16258800
2022-09-19,33.119998931884766,33.599998474121094,33.029998779296875,33.540000915527344,31.952621459960938,7968500
2022-09-20,33.2599983215332,33.2599983215332,32.83000183105469,32.97999954223633,31.419124603271484,5805400
2022-09-21,32.91999816894531,32.9900016784668,32.0099983215332,32.02000045776367,30.869604110717773,5156700
2022-09-22,32.040000915527344,32.209999084472656,31.399999618530273,31.489999771118164,30.358644485473633,5987600
2022-09-23,31.110000610351562,31.270000457763672,30.454999923706055,30.8799991607666,29.77056121826172,5924100
2022-09-26,30.81999969482422,31.200000762939453,30.290000915527344,30.489999771118164,29.394573211669922,5693100
2022-09-27,30.860000610351562,31.079999923706055,30.46500015258789,30.649999618530273,29.548824310302734,6173400
2022-09-28,30.90999984741211,31.010000228881836,30.40999984741211,30.8799991607666,29.77056121826172,9856200
2022-09-29,30.56999969482422,30.56999969482422,29.350000381469727,29.389999389648438,28.334091186523438,10084600
2022-09-30,29.65999984741211,30.094999313354492,29.420000076293945,29.850000381469727,28.77756690979004,8549900
2022-10-03,30.260000228881836,30.7549991607666,29.889999389648438,30.540000915527344,29.442777633666992,5596000
2022-10-04,30.829999923706055,31.545000076293945,30.809999465942383,31.360000610351562,30.23331642150879,8121200
2022-10-05,30.950000762939453,31.514999389648438,30.655000686645508,31.3700008392334,30.242958068847656,6047200
2022-10-06,31.299999237060547,31.559999465942383,30.850000381469727,30.959999084472656,29.847684860229492,4815900
2022-10-07,30.709999084472656,30.969999313354492,30.44499969482422,30.639999389648438,29.539182662963867,4691200
2022-10-10,30.729999542236328,30.854999542236328,30.350000381469727,30.350000381469727,29.25960350036621,4460500
2022-10-11,30.239999771118164,30.829999923706055,29.950000762939453,30.719999313354492,29.616308212280273,4567300
2022-10-12,30.639999389648438,30.8700008392334,30.34000015258789,30.59000015258789,29.490978240966797,3676500
2022-10-13,30.1200008392334,30.8700008392334,29.459999084472656,30.719999313354492,29.616308212280273,6231000
2022-10-14,31.040000915527344,31.09000015258789,29.625,29.649999618530273,28.58475112915039,5767800
2022-10-17,30.139999389648438,30.597999572753906,30.030000686645508,30.450000762939453,29.35601043701172,4262100
2022-10-18,30.90999984741211,31.170000076293945,30.31999969482422,30.610000610351562,29.51026153564453,6503400
2022-10-19,30.280000686645508,30.469999313354492,29.340999603271484,29.399999618530273,28.343732833862305,7166800
2022-10-20,29.469999313354492,29.9950008392334,29.309999465942383,29.690000534057617,28.623315811157227,5865200
